api_name,api_url,violation_line,violation_path
Adyen for Platforms: Notifications,https://api.apis.guru/v2/specs/adyen.com/MarketPayNotificationService/6/openapi.json,,
Adyen for Platforms: Notification Configuration API,https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.json,44,/createNotificationConfiguration
Adyen for Platforms: Notification Configuration API,https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.json,146,/deleteNotificationConfigurations
Adyen for Platforms: Notification Configuration API,https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.json,146,/deleteNotificationConfigurations
Adyen for Platforms: Notification Configuration API,https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.json,146,/deleteNotificationConfigurations
Adyen for Platforms: Notification Configuration API,https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.json,248,/getNotificationConfiguration
Adyen for Platforms: Notification Configuration API,https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.json,248,/getNotificationConfiguration
Adyen for Platforms: Notification Configuration API,https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.json,350,/getNotificationConfigurationList
Adyen for Platforms: Notification Configuration API,https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.json,350,/getNotificationConfigurationList
Adyen for Platforms: Notification Configuration API,https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.json,350,/getNotificationConfigurationList
Adyen for Platforms: Notification Configuration API,https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.json,554,/updateNotificationConfiguration
Adyen for Platforms: Notification Configuration API,https://api.apis.guru/v2/specs/adyen.com/NotificationConfigurationService/6/openapi.json,554,/updateNotificationConfiguration
Adyen Payment API,https://api.apis.guru/v2/specs/adyen.com/PaymentService/68/openapi.json,295,/authorise3d
Adyen Payment API,https://api.apis.guru/v2/specs/adyen.com/PaymentService/68/openapi.json,407,/authorise3ds2
Adyen Payment API,https://api.apis.guru/v2/specs/adyen.com/PaymentService/68/openapi.json,979,/getAuthenticationResult
Adyen Payment API,https://api.apis.guru/v2/specs/adyen.com/PaymentService/68/openapi.json,979,/getAuthenticationResult
Adyen Payment API,https://api.apis.guru/v2/specs/adyen.com/PaymentService/68/openapi.json,979,/getAuthenticationResult
Adyen Payment API,https://api.apis.guru/v2/specs/adyen.com/PaymentService/68/openapi.json,1209,/retrieve3ds2Result
Adyen Payment API,https://api.apis.guru/v2/specs/adyen.com/PaymentService/68/openapi.json,1209,/retrieve3ds2Result
Adyen Payout API,https://api.apis.guru/v2/specs/adyen.com/PayoutService/68/openapi.json,266,/payout
Adyen Payout API,https://api.apis.guru/v2/specs/adyen.com/PayoutService/68/openapi.json,372,/storeDetail
Adyen Payout API,https://api.apis.guru/v2/specs/adyen.com/PayoutService/68/openapi.json,479,/storeDetailAndSubmitThirdParty
